Customer_ID,Visit_Date,Park_Location,Customer_Type,Group_Size,Ticket_Type,Booking_Channel,Campaign_Source,Discount_Percent,Season,Is_Weekend,Ticket_Revenue_INR,FnB_Spend_INR,Merchandise_Spend_INR,Total_Revenue_INR,Repeat_Visitor,Satisfaction_Score,At_Risk_Customer
WON100701,2025-07-07,Kochi,Family,3,Regular,Travel Agent/OTA,Social Media Ad,10,Monsoon,No,2592.0,891.33,199.29,3682.62,Yes,2.7,No
WON102023,2025-07-07,Kochi,Family,6,Fast Track,Mobile App,Search/SEM,0,Monsoon,No,10560.0,1849.74,830.99,13240.73,No,3.4,No
WON102905,2025-07-07,Bangalore,Family,5,Regular,Website,None (Organic),0,Monsoon,No,4800.0,1578.3,552.26,6930.56,No,2.3,Yes
WON100818,2025-07-07,Bangalore,Couple,2,Fast Track,Website,Search/SEM,0,Monsoon,No,3520.0,765.68,518.1,4803.78,No,3.6,No
WON102562,2025-07-07,Bangalore,Couple,2,Combo (Park+Resort),Walk-in,Referral,15,Monsoon,No,5168.0,921.16,542.48,6631.64,Yes,2.3,No
WON100300,2025-07-07,Hyderabad,Couple,2,Regular,Walk-in,Offline/Hoarding,0,Monsoon,No,1920.0,757.51,446.61,3124.12,Yes,3.2,No
WON101302,2025-07-07,Kochi,Family,6,Season Pass,Website,None (Organic),0,Monsoon,No,21600.0,2255.74,1115.43,24971.17,Yes,3.0,No
WON100148,2025-07-07,Bangalore,Family,3,Combo (Park+Resort),Mobile App,Referral,20,Monsoon,No,7296.0,1272.52,1038.26,9606.78,No,2.3,Yes
WON102653,2025-07-07,Bangalore,School/College Group,31,Regular,Website,Social Media Ad,0,Monsoon,No,29760.0,8942.64,4683.45,43386.09,No,2.7,Yes
WON100977,2025-07-07,Bangalore,Solo,1,Combo (Park+Resort),Travel Agent/OTA,Email Campaign,10,Monsoon,No,2736.0,466.22,224.04,3426.26,No,3.6,No
WON100528,2025-07-07,Hyderabad,Couple,2,Regular,Travel Agent/OTA,Email Campaign,15,Monsoon,No,1632.0,700.37,214.85,2547.22,No,4.0,No
WON102555,2025-07-08,Bangalore,Friends Group,6,Combo (Park+Resort),Walk-in,None (Organic),0,Monsoon,No,18240.0,965.58,1220.91,20426.49,No,3.6,No
WON101621,2025-07-08,Bangalore,Family,5,Regular,Walk-in,None (Organic),0,Monsoon,No,4800.0,1050.9,164.51,6015.41,Yes,3.1,No
WON102759,2025-07-08,Kochi,Family,3,Regular,Website,Email Campaign,15,Monsoon,No,2448.0,1848.78,508.78,4805.56,No,2.7,Yes
WON102732,2025-07-08,Kochi,Family,6,Regular,Travel Agent/OTA,Search/SEM,15,Monsoon,No,4896.0,1536.41,412.79,6845.2,Yes,3.6,No
WON100083,2025-07-08,Kochi,Couple,2,Regular,Website,Social Media Ad,0,Monsoon,No,1920.0,853.08,436.73,3209.81,No,3.2,No
WON102448,2025-07-08,Kochi,Friends Group,4,Season Pass,Travel Agent/OTA,Referral,15,Monsoon,No,12240.0,1263.44,345.3,13848.74,Yes,2.6,No
WON102060,2025-07-08,Hyderabad,Couple,2,Regular,Website,Social Media Ad,10,Monsoon,No,1728.0,728.8,259.98,2716.78,No,4.3,No
WON101940,2025-07-08,Bangalore,Friends Group,7,Regular,Walk-in,Social Media Ad,10,Monsoon,No,6048.0,2637.89,966.41,9652.3,No,2.7,Yes
WON100424,2025-07-08,Hyderabad,Family,4,Regular,Walk-in,Email Campaign,0,Monsoon,No,3840.0,1852.01,1231.17,6923.18,No,2.9,Yes
WON101725,2025-07-08,Kochi,Friends Group,4,Fast Track,Travel Agent/OTA,Social Media Ad,0,Monsoon,No,7040.0,1334.75,244.6,8619.35,No,2.9,Yes
WON102331,2025-07-08,Hyderabad,Solo,1,Regular,Website,Search/SEM,0,Monsoon,No,960.0,422.62,225.89,1608.51,No,2.7,Yes
WON102325,2025-07-08,Hyderabad,Friends Group,4,Fast Track,Travel Agent/OTA,Search/SEM,15,Monsoon,No,5984.0,2055.1,704.05,8743.15,No,3.4,No
WON101520,2025-07-08,Bangalore,Friends Group,9,Regular,Mobile App,Referral,15,Monsoon,No,7344.0,2551.75,2006.43,11902.18,No,3.1,No
WON101998,2025-07-08,Bangalore,Couple,2,Regular,Walk-in,Email Campaign,10,Monsoon,No,1728.0,572.66,666.57,2967.23,No,4.1,No
WON102609,2025-07-08,Hyderabad,Couple,2,Fast Track,Website,None (Organic),0,Monsoon,No,3520.0,823.42,96.48,4439.9,No,3.3,No
WON101100,2025-07-08,Kochi,Family,5,Fast Track,Mobile App,None (Organic),0,Monsoon,No,8800.0,643.75,391.54,9835.29,No,3.7,No
WON101319,2025-07-08,Bangalore,Couple,2,Fast Track,Travel Agent/OTA,Search/SEM,15,Monsoon,No,2992.0,1132.88,635.95,4760.83,No,2.8,Yes
WON101258,2025-07-08,Bangalore,Family,5,Regular,Corporate Tie-up,Email Campaign,25,Monsoon,No,3600.0,1401.26,906.59,5907.85,No,3.5,No
WON101413,2025-07-08,Bangalore,Friends Group,9,Fast Track,Walk-in,Social Media Ad,0,Monsoon,No,15840.0,6623.22,1937.23,24400.45,No,3.6,No
WON100006,2025-07-08,Bangalore,Family,5,Combo (Park+Resort),Walk-in,None (Organic),0,Monsoon,No,15200.0,1447.95,781.07,17429.02,No,3.6,No
WON100704,2025-07-08,Kochi,Couple,2,Season Pass,Travel Agent/OTA,Email Campaign,10,Monsoon,No,6480.0,328.7,320.32,7129.02,No,2.7,Yes
WON102011,2025-07-08,Bangalore,Couple,2,Combo (Park+Resort),Website,Search/SEM,10,Monsoon,No,5472.0,800.3,420.32,6692.62,Yes,2.4,No
WON102677,2025-07-08,Kochi,School/College Group,56,Fast Track,Website,Search/SEM,20,Monsoon,No,78848.0,23222.42,7038.8,109109.22,No,2.9,Yes
WON101711,2025-07-08,Bangalore,Friends Group,6,Regular,Travel Agent/OTA,Social Media Ad,10,Monsoon,No,5184.0,3726.09,938.67,9848.76,No,3.8,No
WON102510,2025-07-08,Bangalore,Corporate Group,59,Regular,Mobile App,Search/SEM,10,Monsoon,No,50976.0,17064.01,13528.41,81568.42,No,2.9,Yes
WON101714,2025-07-08,Kochi,School/College Group,28,Fast Track,Website,None (Organic),0,Monsoon,No,49280.0,6694.34,3538.01,59512.35,No,3.5,No
WON101716,2025-07-08,Bangalore,Solo,1,Regular,Walk-in,Search/SEM,15,Monsoon,No,816.0,248.91,283.41,1348.32,No,2.8,Yes
WON100616,2025-07-08,Bangalore,Couple,2,Combo (Park+Resort),Website,None (Organic),0,Monsoon,No,6080.0,453.41,469.82,7003.23,No,2.1,Yes
WON102246,2025-07-08,Bangalore,School/College Group,79,Season Pass,Website,Search/SEM,0,Monsoon,No,284400.0,35829.6,15218.67,335448.27,No,3.8,No
WON101773,2025-07-09,Bangalore,School/College Group,67,Regular,Corporate Tie-up,Email Campaign,25,Monsoon,No,48240.0,32739.92,13616.89,94596.81,No,3.4,No
WON101338,2025-07-09,Kochi,Couple,2,Regular,Walk-in,Search/SEM,15,Monsoon,No,1632.0,1101.7,593.26,3326.96,No,3.9,No
WON101695,2025-07-09,Bangalore,Family,4,Fast Track,Walk-in,Social Media Ad,10,Monsoon,No,6336.0,1673.61,1531.59,9541.2,No,3.3,No
WON101797,2025-07-09,Bangalore,School/College Group,29,Regular,Walk-in,Referral,10,Monsoon,No,25056.0,12461.14,6122.58,43639.72,Yes,4.4,No
WON100722,2025-07-09,Bangalore,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,No,1920.0,982.97,11.82,2914.79,Yes,2.6,No
WON102401,2025-07-09,Bangalore,Friends Group,6,Regular,Walk-in,None (Organic),0,Monsoon,No,5760.0,1755.09,1508.3,9023.39,No,2.6,Yes
WON101788,2025-07-09,Kochi,Friends Group,6,Fast Track,Walk-in,Social Media Ad,15,Monsoon,No,8976.0,2265.04,971.54,12212.58,No,2.9,Yes
WON101929,2025-07-09,Kochi,Couple,2,Fast Track,Website,Offline/Hoarding,10,Monsoon,No,3168.0,442.22,542.98,4153.2,No,3.6,No
WON102046,2025-07-09,Bangalore,Couple,2,Regular,Mobile App,Social Media Ad,15,Monsoon,No,1632.0,497.41,578.09,2707.5,No,2.5,Yes
WON101606,2025-07-09,Kochi,Couple,2,Fast Track,Mobile App,Search/SEM,20,Monsoon,No,2816.0,516.24,144.73,3476.97,No,3.0,No
WON102008,2025-07-09,Hyderabad,Family,4,Regular,Mobile App,Social Media Ad,10,Monsoon,No,3456.0,824.25,1346.03,5626.28,Yes,3.1,No
WON101512,2025-07-09,Kochi,Couple,2,Season Pass,Website,Social Media Ad,15,Monsoon,No,6120.0,472.45,595.34,7187.79,Yes,3.6,No
WON102341,2025-07-09,Hyderabad,Family,5,Combo (Park+Resort),Corporate Tie-up,None (Organic),15,Monsoon,No,12920.0,1878.74,930.64,15729.38,No,3.9,No
WON102549,2025-07-09,Bangalore,Family,4,Regular,Mobile App,Email Campaign,15,Monsoon,No,3264.0,1899.92,734.78,5898.7,No,3.3,No
WON100374,2025-07-09,Kochi,Couple,2,Regular,Mobile App,Offline/Hoarding,10,Monsoon,No,1728.0,399.71,0.0,2127.71,No,3.0,No
WON101187,2025-07-09,Bangalore,Couple,2,Regular,Website,Social Media Ad,15,Monsoon,No,1632.0,558.79,465.36,2656.15,No,3.8,No
WON102586,2025-07-09,Kochi,Family,6,Regular,Mobile App,None (Organic),0,Monsoon,No,5760.0,2498.91,955.26,9214.17,No,3.6,No
WON100369,2025-07-09,Hyderabad,Couple,2,Fast Track,Walk-in,None (Organic),0,Monsoon,No,3520.0,645.66,437.02,4602.68,No,3.3,No
WON101190,2025-07-09,Bangalore,Family,6,Fast Track,Walk-in,Referral,0,Monsoon,No,10560.0,2246.37,1812.64,14619.01,No,2.6,Yes
WON101997,2025-07-09,Bangalore,Friends Group,8,Combo (Park+Resort),Website,Search/SEM,20,Monsoon,No,19456.0,3186.89,2004.9,24647.79,No,3.4,No
WON101038,2025-07-09,Hyderabad,Friends Group,6,Regular,Website,Social Media Ad,10,Monsoon,No,5184.0,2739.43,649.72,8573.15,No,3.7,No
WON102726,2025-07-09,Bangalore,Family,3,Regular,Mobile App,None (Organic),0,Monsoon,No,2880.0,979.73,658.91,4518.64,No,3.0,No
WON102357,2025-07-09,Bangalore,Friends Group,5,Fast Track,Website,Search/SEM,0,Monsoon,No,8800.0,1377.87,1938.61,12116.48,No,3.4,No
WON100859,2025-07-09,Hyderabad,Friends Group,8,Combo (Park+Resort),Website,Social Media Ad,0,Monsoon,No,24320.0,3289.84,0.0,27609.84,No,2.9,Yes
WON101798,2025-07-09,Bangalore,Couple,2,Regular,Travel Agent/OTA,Social Media Ad,0,Monsoon,No,1920.0,404.04,290.47,2614.51,No,2.0,Yes
WON102279,2025-07-09,Kochi,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,No,1920.0,815.16,512.08,3247.24,Yes,3.0,No
WON102171,2025-07-09,Kochi,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,No,1920.0,442.5,349.55,2712.05,No,3.3,No
WON102883,2025-07-09,Hyderabad,Family,6,Combo (Park+Resort),Travel Agent/OTA,None (Organic),0,Monsoon,No,18240.0,1151.93,1868.18,21260.11,No,2.3,Yes
WON100850,2025-07-09,Hyderabad,Family,4,Regular,Mobile App,Search/SEM,10,Monsoon,No,3456.0,835.02,1408.68,5699.7,No,2.4,Yes
WON102081,2025-07-09,Bangalore,School/College Group,27,Regular,Website,Search/SEM,0,Monsoon,No,25920.0,11387.51,2492.74,39800.25,Yes,3.3,No
WON101121,2025-07-09,Bangalore,Couple,2,Regular,Website,Referral,15,Monsoon,No,1632.0,339.03,345.93,2316.96,No,2.4,Yes
WON102884,2025-07-09,Hyderabad,School/College Group,37,Fast Track,Travel Agent/OTA,None (Organic),0,Monsoon,No,65120.0,19858.76,5162.42,90141.18,No,2.8,Yes
WON100032,2025-07-09,Bangalore,Solo,1,Fast Track,Website,None (Organic),0,Monsoon,No,1760.0,424.65,282.89,2467.54,No,3.8,No
WON100354,2025-07-09,Kochi,Family,6,Fast Track,Walk-in,Email Campaign,0,Monsoon,No,10560.0,1058.23,1903.51,13521.74,No,2.2,Yes
WON101604,2025-07-09,Bangalore,Corporate Group,23,Fast Track,Mobile App,Search/SEM,10,Monsoon,No,36432.0,8148.89,6504.41,51085.3,No,2.6,Yes
WON100436,2025-07-10,Bangalore,Friends Group,9,Regular,Travel Agent/OTA,Email Campaign,20,Monsoon,No,6912.0,3581.0,1381.94,11874.94,No,3.6,No
WON102136,2025-07-10,Kochi,Family,3,Regular,Website,None (Organic),0,Monsoon,No,2880.0,1007.86,566.06,4453.92,Yes,3.1,No
WON102739,2025-07-10,Hyderabad,Friends Group,9,Combo (Park+Resort),Mobile App,Social Media Ad,10,Monsoon,No,24624.0,3370.57,857.6,28852.17,Yes,3.8,No
WON100476,2025-07-10,Bangalore,Couple,2,Regular,Mobile App,Social Media Ad,0,Monsoon,No,1920.0,738.56,432.45,3091.01,No,3.7,No
WON101265,2025-07-10,Bangalore,Solo,1,Season Pass,Website,Social Media Ad,10,Monsoon,No,3240.0,278.94,191.53,3710.47,Yes,4.4,No
WON101135,2025-07-10,Kochi,Family,6,Regular,Corporate Tie-up,Referral,25,Monsoon,No,4320.0,2666.9,706.2,7693.1,Yes,4.5,No
WON100311,2025-07-10,Hyderabad,Solo,1,Regular,Walk-in,Social Media Ad,20,Monsoon,No,768.0,491.2,269.55,1528.75,Yes,2.3,No
WON101289,2025-07-10,Kochi,School/College Group,74,Regular,Mobile App,None (Organic),0,Monsoon,No,71040.0,33972.56,22921.84,127934.4,No,2.8,Yes
WON102558,2025-07-10,Bangalore,Friends Group,7,Season Pass,Mobile App,Referral,15,Monsoon,No,21420.0,999.16,1826.57,24245.73,Yes,4.1,No
WON102503,2025-07-10,Kochi,Friends Group,8,Regular,Travel Agent/OTA,Search/SEM,15,Monsoon,No,6528.0,2436.73,82.01,9046.74,No,2.0,Yes
WON101034,2025-07-10,Hyderabad,Family,6,Regular,Mobile App,None (Organic),0,Monsoon,No,5760.0,2340.7,2040.59,10141.29,No,3.3,No
WON102932,2025-07-10,Kochi,School/College Group,46,Combo (Park+Resort),Travel Agent/OTA,Social Media Ad,15,Monsoon,No,118864.0,12719.73,18868.6,150452.33,No,3.6,No
WON102770,2025-07-10,Kochi,Friends Group,4,Regular,Mobile App,None (Organic),0,Monsoon,No,3840.0,1011.98,975.07,5827.05,No,3.4,No
WON100109,2025-07-10,Bangalore,Family,6,Regular,Website,None (Organic),0,Monsoon,No,5760.0,1867.12,397.05,8024.17,No,2.2,Yes
WON100983,2025-07-10,Kochi,Friends Group,7,Combo (Park+Resort),Website,None (Organic),0,Monsoon,No,21280.0,1771.89,1285.58,24337.47,No,3.6,No
WON100077,2025-07-10,Bangalore,Family,3,Fast Track,Travel Agent/OTA,None (Organic),0,Monsoon,No,5280.0,1358.64,690.59,7329.23,No,4.3,No
WON101939,2025-07-10,Bangalore,Family,3,Fast Track,Mobile App,Social Media Ad,15,Monsoon,No,4488.0,618.14,525.04,5631.18,No,3.1,No
WON102796,2025-07-10,Kochi,Family,4,Regular,Website,Search/SEM,20,Monsoon,No,3072.0,1402.16,1292.38,5766.54,No,3.5,No
WON100497,2025-07-10,Bangalore,Couple,2,Regular,Walk-in,Email Campaign,20,Monsoon,No,1536.0,887.77,741.7,3165.47,No,4.0,No
WON102546,2025-07-10,Kochi,Couple,2,Regular,Corporate Tie-up,Offline/Hoarding,15,Monsoon,No,1632.0,974.67,396.4,3003.07,Yes,2.6,No
WON101597,2025-07-10,Kochi,School/College Group,38,Regular,Walk-in,Referral,10,Monsoon,No,32832.0,14679.09,10584.9,58095.99,Yes,3.2,No
WON100068,2025-07-10,Hyderabad,Family,5,Regular,Website,None (Organic),0,Monsoon,No,4800.0,2286.43,576.89,7663.32,Yes,1.8,No
WON101391,2025-07-10,Bangalore,Couple,2,Regular,Walk-in,None (Organic),0,Monsoon,No,1920.0,789.62,190.26,2899.88,No,3.6,No
WON102238,2025-07-10,Bangalore,Friends Group,7,Regular,Corporate Tie-up,None (Organic),25,Monsoon,No,5040.0,2173.18,595.5,7808.68,Yes,3.6,No
WON100586,2025-07-10,Bangalore,Corporate Group,52,Regular,Walk-in,Search/SEM,15,Monsoon,No,42432.0,20548.45,5251.07,68231.52,No,2.3,Yes
WON102563,2025-07-10,Bangalore,Couple,2,Season Pass,Mobile App,Social Media Ad,0,Monsoon,No,7200.0,835.38,201.79,8237.17,Yes,3.6,No
WON102554,2025-07-10,Bangalore,Solo,1,Regular,Website,Social Media Ad,0,Monsoon,No,960.0,362.36,147.41,1469.77,No,3.7,No
WON102427,2025-07-10,Hyderabad,School/College Group,32,Fast Track,Website,Offline/Hoarding,15,Monsoon,No,47872.0,11029.34,3668.32,62569.66,No,2.8,Yes
WON101493,2025-07-10,Bangalore,Family,3,Fast Track,Walk-in,Social Media Ad,15,Monsoon,No,4488.0,607.03,240.38,5335.41,No,2.1,Yes
WON101216,2025-07-11,Hyderabad,Corporate Group,30,Fast Track,Corporate Tie-up,Search/SEM,20,Monsoon,No,42240.0,16334.06,3911.3,62485.36,No,2.7,Yes
WON101985,2025-07-11,Hyderabad,Friends Group,7,Regular,Mobile App,None (Organic),0,Monsoon,No,6720.0,2521.38,1523.27,10764.65,Yes,3.8,No
WON100449,2025-07-11,Bangalore,Couple,2,Regular,Walk-in,Offline/Hoarding,15,Monsoon,No,1632.0,931.05,199.16,2762.21,No,3.0,No
WON101598,2025-07-11,Bangalore,Solo,1,Regular,Mobile App,Social Media Ad,0,Monsoon,No,960.0,450.05,166.11,1576.16,No,3.5,No
WON100672,2025-07-11,Kochi,Friends Group,4,Regular,Mobile App,Offline/Hoarding,20,Monsoon,No,3072.0,1569.43,315.08,4956.51,No,2.9,Yes
WON101132,2025-07-11,Hyderabad,Family,6,Fast Track,Website,None (Organic),0,Monsoon,No,10560.0,0.0,674.06,11234.06,No,3.2,No
WON100960,2025-07-11,Hyderabad,Family,3,Fast Track,Walk-in,Social Media Ad,15,Monsoon,No,4488.0,1330.72,611.07,6429.79,No,3.6,No
WON100650,2025-07-11,Hyderabad,Friends Group,5,Regular,Walk-in,Offline/Hoarding,0,Monsoon,No,4800.0,1278.39,1174.28,7252.67,No,2.9,Yes
WON100299,2025-07-11,Bangalore,Friends Group,4,Fast Track,Walk-in,None (Organic),0,Monsoon,No,7040.0,1055.74,631.03,8726.77,No,2.0,Yes
WON102342,2025-07-11,Kochi,School/College Group,64,Regular,Travel Agent/OTA,Email Campaign,20,Monsoon,No,49152.0,35023.8,3218.79,87394.59,Yes,2.3,No
WON100434,2025-07-11,Kochi,Couple,2,Regular,Walk-in,None (Organic),0,Monsoon,No,1920.0,692.31,306.7,2919.01,No,4.2,No
WON100899,2025-07-11,Bangalore,Solo,1,Regular,Website,Social Media Ad,20,Monsoon,No,768.0,349.5,108.02,1225.52,No,3.2,No
WON100439,2025-07-11,Bangalore,Family,5,Regular,Walk-in,Search/SEM,0,Monsoon,No,4800.0,1133.81,1338.25,7272.06,No,3.1,No
WON101814,2025-07-11,Bangalore,Family,6,Regular,Travel Agent/OTA,Social Media Ad,10,Monsoon,No,5184.0,1639.03,413.06,7236.09,No,2.5,Yes
WON101310,2025-07-11,Kochi,Corporate Group,20,Combo (Park+Resort),Website,None (Organic),0,Monsoon,No,60800.0,4858.08,4874.81,70532.89,No,2.6,Yes
WON101318,2025-07-11,Hyderabad,Solo,1,Regular,Walk-in,Social Media Ad,10,Monsoon,No,864.0,462.11,11.8,1337.91,No,2.3,Yes
WON102306,2025-07-11,Bangalore,Family,6,Regular,Travel Agent/OTA,Offline/Hoarding,15,Monsoon,No,4896.0,2178.87,2474.08,9548.95,No,2.6,Yes
WON101676,2025-07-11,Bangalore,School/College Group,53,Season Pass,Website,Email Campaign,0,Monsoon,No,190800.0,18378.92,8844.07,218022.99,Yes,3.6,No
WON102118,2025-07-11,Hyderabad,Corporate Group,51,Regular,Travel Agent/OTA,Social Media Ad,15,Monsoon,No,41616.0,12116.98,16309.85,70042.83,Yes,4.2,No
WON101126,2025-07-11,Hyderabad,Corporate Group,39,Fast Track,Walk-in,None (Organic),0,Monsoon,No,68640.0,11919.97,8000.89,88560.86,No,4.7,No
WON101795,2025-07-11,Hyderabad,Friends Group,6,Fast Track,Website,None (Organic),0,Monsoon,No,10560.0,1893.42,623.96,13077.38,No,3.6,No
WON100440,2025-07-11,Hyderabad,Corporate Group,51,Regular,Walk-in,Referral,0,Monsoon,No,48960.0,29300.98,3310.49,81571.47,Yes,3.2,No
WON100201,2025-07-11,Kochi,Couple,2,Regular,Mobile App,Search/SEM,10,Monsoon,No,1728.0,590.47,229.83,2548.3,No,1.9,Yes
WON102049,2025-07-11,Bangalore,Family,6,Fast Track,Mobile App,None (Organic),0,Monsoon,No,10560.0,2845.8,999.77,14405.57,No,4.3,No
WON100613,2025-07-11,Hyderabad,Family,5,Regular,Travel Agent/OTA,Search/SEM,0,Monsoon,No,4800.0,1876.73,1733.86,8410.59,No,3.9,No
WON100846,2025-07-11,Bangalore,Family,4,Season Pass,Website,Email Campaign,15,Monsoon,No,12240.0,1580.14,292.89,14113.03,No,3.3,No
WON100372,2025-07-12,Bangalore,Family,3,Combo (Park+Resort),Walk-in,None (Organic),0,Monsoon,Yes,10032.0,1325.35,809.38,12166.73,No,3.5,No
WON100422,2025-07-12,Bangalore,Family,4,Fast Track,Mobile App,Social Media Ad,10,Monsoon,Yes,6969.6,1112.97,256.66,8339.23,No,3.8,No
WON102250,2025-07-12,Hyderabad,Couple,2,Regular,Travel Agent/OTA,Referral,0,Monsoon,Yes,2112.0,469.99,613.94,3195.93,No,1.8,Yes
WON100603,2025-07-12,Bangalore,Family,5,Regular,Walk-in,None (Organic),0,Monsoon,Yes,5280.0,2605.82,367.44,8253.26,No,2.4,Yes
WON101996,2025-07-12,Kochi,Family,5,Fast Track,Website,Offline/Hoarding,20,Monsoon,Yes,7744.0,3517.4,1481.33,12742.73,No,2.8,Yes
WON100409,2025-07-12,Kochi,Friends Group,5,Regular,Mobile App,Referral,20,Monsoon,Yes,4224.0,1460.55,565.69,6250.24,No,3.4,No
WON101950,2025-07-12,Bangalore,Family,3,Regular,Walk-in,Social Media Ad,0,Monsoon,Yes,3168.0,1295.21,634.31,5097.52,No,2.9,Yes
WON101925,2025-07-12,Kochi,Family,4,Regular,Walk-in,None (Organic),0,Monsoon,Yes,4224.0,952.25,0.0,5176.25,No,3.1,No
WON101644,2025-07-12,Kochi,Couple,2,Regular,Website,Referral,15,Monsoon,Yes,1795.2,1129.12,122.81,3047.13,No,2.9,Yes
WON102544,2025-07-12,Bangalore,Friends Group,7,Regular,Website,Social Media Ad,20,Monsoon,Yes,5913.6,1122.46,1114.79,8150.85,Yes,3.0,No
WON100995,2025-07-12,Kochi,Couple,2,Regular,Corporate Tie-up,Referral,15,Monsoon,Yes,1795.2,718.28,169.84,2683.32,No,2.5,Yes
WON101054,2025-07-12,Kochi,Couple,2,Regular,Website,None (Organic),0,Monsoon,Yes,2112.0,873.35,90.02,3075.37,No,2.4,Yes
WON101800,2025-07-12,Kochi,Friends Group,8,Fast Track,Walk-in,Social Media Ad,0,Monsoon,Yes,15488.0,2525.18,923.91,18937.09,Yes,3.5,No
WON100056,2025-07-12,Bangalore,School/College Group,63,Regular,Corporate Tie-up,None (Organic),25,Monsoon,Yes,49896.0,15145.65,11329.87,76371.52,No,3.0,No
WON101441,2025-07-12,Kochi,Couple,2,Regular,Walk-in,Offline/Hoarding,15,Monsoon,Yes,1795.2,489.31,173.05,2457.56,No,2.3,Yes
WON101654,2025-07-12,Hyderabad,Couple,2,Season Pass,Walk-in,None (Organic),0,Monsoon,Yes,7920.0,1143.61,231.03,9294.64,Yes,3.9,No
WON101081,2025-07-12,Kochi,Friends Group,5,Regular,Website,Social Media Ad,10,Monsoon,Yes,4752.0,984.51,598.68,6335.19,Yes,3.7,No
WON102626,2025-07-12,Kochi,School/College Group,43,Regular,Walk-in,Social Media Ad,15,Monsoon,Yes,38596.8,10407.91,1222.18,50226.89,No,3.3,No
WON100222,2025-07-12,Bangalore,Family,5,Regular,Walk-in,None (Organic),0,Monsoon,Yes,5280.0,1749.69,1458.5,8488.19,No,3.0,No
WON100283,2025-07-12,Kochi,School/College Group,29,Combo (Park+Resort),Website,Search/SEM,10,Monsoon,Yes,87278.4,10200.2,6527.53,104006.13,No,3.3,No
WON101286,2025-07-12,Hyderabad,Family,6,Fast Track,Corporate Tie-up,Referral,25,Monsoon,Yes,8712.0,1462.36,1583.5,11757.86,No,2.6,Yes
WON100164,2025-07-12,Hyderabad,Friends Group,4,Regular,Website,Email Campaign,10,Monsoon,Yes,3801.6,887.48,669.75,5358.83,Yes,2.3,No
WON101116,2025-07-12,Kochi,Family,3,Regular,Corporate Tie-up,Social Media Ad,20,Monsoon,Yes,2534.4,901.63,462.32,3898.35,No,2.7,Yes
WON100190,2025-07-12,Bangalore,Family,5,Regular,Mobile App,None (Organic),0,Monsoon,Yes,5280.0,2118.81,823.84,8222.65,No,2.6,Yes
WON100370,2025-07-13,Hyderabad,Couple,2,Season Pass,Travel Agent/OTA,Offline/Hoarding,0,Monsoon,Yes,7920.0,460.72,51.88,8432.6,Yes,3.9,No
WON101628,2025-07-13,Kochi,Friends Group,7,Regular,Mobile App,Email Campaign,20,Monsoon,Yes,5913.6,2417.12,858.5,9189.22,No,3.0,No
WON100888,2025-07-13,Kochi,Friends Group,4,Fast Track,Website,Offline/Hoarding,15,Monsoon,Yes,6582.4,1425.19,0.0,8007.59,No,3.1,No
WON100206,2025-07-13,Hyderabad,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,Yes,2112.0,474.51,496.12,3082.63,No,3.6,No
WON101567,2025-07-13,Hyderabad,Family,5,Regular,Website,None (Organic),0,Monsoon,Yes,5280.0,1345.43,998.9,7624.33,No,2.1,Yes
WON100339,2025-07-13,Bangalore,Friends Group,8,Regular,Website,None (Organic),0,Monsoon,Yes,8448.0,3894.82,421.93,12764.75,No,3.0,No
WON102827,2025-07-13,Hyderabad,Family,4,Season Pass,Website,Email Campaign,15,Monsoon,Yes,13464.0,1482.43,56.54,15002.97,No,3.2,No
WON101575,2025-07-13,Bangalore,Family,5,Fast Track,Walk-in,None (Organic),0,Monsoon,Yes,9680.0,1813.58,0.0,11493.58,Yes,3.2,No
WON102222,2025-07-13,Hyderabad,Couple,2,Regular,Mobile App,Referral,10,Monsoon,Yes,1900.8,688.76,433.88,3023.44,No,3.6,No
WON102615,2025-07-13,Kochi,Family,4,Combo (Park+Resort),Corporate Tie-up,None (Organic),20,Monsoon,Yes,10700.8,1059.99,264.4,12025.19,Yes,2.0,No
WON101523,2025-07-13,Hyderabad,Couple,2,Fast Track,Walk-in,Social Media Ad,0,Monsoon,Yes,3872.0,674.36,255.72,4802.08,No,2.5,Yes
WON101723,2025-07-13,Bangalore,Family,6,Fast Track,Website,Search/SEM,20,Monsoon,Yes,9292.8,1931.36,73.79,11297.95,No,3.6,No
WON101890,2025-07-13,Hyderabad,Friends Group,4,Regular,Travel Agent/OTA,Search/SEM,0,Monsoon,Yes,4224.0,2313.29,567.63,7104.92,No,3.5,No
WON101762,2025-07-13,Hyderabad,Corporate Group,51,Regular,Travel Agent/OTA,Search/SEM,10,Monsoon,Yes,48470.4,27955.01,457.72,76883.13,No,2.6,Yes
WON102154,2025-07-13,Kochi,Family,6,Regular,Walk-in,Social Media Ad,15,Monsoon,Yes,5385.6,3757.76,789.05,9932.41,No,2.5,Yes
WON100259,2025-07-13,Bangalore,Friends Group,4,Regular,Walk-in,None (Organic),0,Monsoon,Yes,4224.0,1134.87,16.95,5375.82,No,2.5,Yes
